  0.013344  0.013344  0.013360  0.013390  0.013437  0.013499  0.013578  0.013675  0.013791  0.013928  0.014087  0.014269  0.014476  0.014708  0.014965  0.015246  0.015550  0.015872  0.016209  0.016555  0.016906  0.017255  0.017598  0.017929  0.018246  0.018549  0.018839  0.019114  0.019372  0.019614  0.019842  0.020061  0.020272  0.020480  0.020688  0.020897  0.021108  0.021321  0.021535  0.021748  0.021956  0.022157  0.022347  0.022523  0.022681  0.022818  0.022933  0.023021  0.023081  0.023112  0.023112 
  0.008841  0.008841  0.008853  0.008877  0.008914  0.008963  0.009027  0.009106  0.009202  0.009317  0.009452  0.009610  0.009792  0.009998  0.010229  0.010483  0.010759  0.011052  0.011358  0.011671  0.011984  0.012291  0.012585  0.012861  0.013115  0.013346  0.013555  0.013739  0.013900  0.014040  0.014162  0.014271  0.014374  0.014473  0.014575  0.014681  0.014795  0.014916  0.015043  0.015175  0.015310  0.015444  0.015575  0.015698  0.015811  0.015910  0.015993  0.016058  0.016103  0.016126  0.016126 
  0.005754  0.005754  0.005763  0.005782  0.005811  0.005851  0.005904  0.005970  0.006051  0.006151  0.006271  0.006412  0.006577  0.006767  0.006981  0.007219  0.007477  0.007753  0.008040  0.008332  0.008620  0.008899  0.009159  0.009394  0.009600  0.009775  0.009919  0.010030  0.010111  0.010166  0.010198  0.010216  0.010226  0.010234  0.010246  0.010266  0.010296  0.010339  0.010393  0.010458  0.010531  0.010610  0.010690  0.010770  0.010845  0.010912  0.010970  0.011015  0.011047  0.011063  0.011063 
  0.003679  0.003679  0.003686  0.003702  0.003726  0.003759  0.003803  0.003861  0.003933  0.004022  0.004131  0.004263  0.004418  0.004598  0.004803  0.005032  0.005282  0.005549  0.005827  0.006107  0.006382  0.006642  0.006879  0.007086  0.007258  0.007390  0.007483  0.007536  0.007553  0.007539  0.007499  0.007442  0.007375  0.007308  0.007245  0.007193  0.007155  0.007134  0.007128  0.007138  0.007160  0.007193  0.007233  0.007277  0.007321  0.007363  0.007400  0.007430  0.007451  0.007462  0.007462 
  0.002312  0.002312  0.002318  0.002331  0.002351  0.002380  0.002419  0.002471  0.002537  0.002620  0.002723  0.002848  0.002998  0.003173  0.003375  0.003601  0.003848  0.004113  0.004387  0.004662  0.004930  0.005181  0.005404  0.005592  0.005738  0.005839  0.005894  0.005903  0.005870  0.005801  0.005703  0.005586  0.005459  0.005330  0.005209  0.005099  0.005007  0.004933  0.004880  0.004845  0.004828  0.004825  0.004833  0.004848  0.004869  0.004890  0.004911  0.004929  0.004941  0.004948  0.004948 
  0.001429  0.001429  0.001434  0.001446  0.001464  0.001490  0.001525  0.001573  0.001635  0.001714  0.001814  0.001936  0.002083  0.002257  0.002458  0.002684  0.002932  0.003197  0.003471  0.003746  0.004012  0.004257  0.004472  0.004648  0.004777  0.004855  0.004882  0.004858  0.004787  0.004676  0.004534  0.004371  0.004197  0.004022  0.003854  0.003700  0.003565  0.003452  0.003361  0.003293  0.003245  0.003214  0.003197  0.003191  0.003193  0.003199  0.003208  0.003216  0.003222  0.003226  0.003226 
  0.000870  0.000870  0.000875  0.000885  0.000902  0.000925  0.000959  0.001004  0.001064  0.001140  0.001238  0.001359  0.001505  0.001679  0.001880  0.002107  0.002356  0.002622  0.002898  0.003173  0.003438  0.003681  0.003891  0.004059  0.004176  0.004239  0.004246  0.004198  0.004099  0.003958  0.003784  0.003587  0.003378  0.003169  0.002967  0.002780  0.002614  0.002472  0.002354  0.002261  0.002190  0.002138  0.002103  0.002082  0.002070  0.002065  0.002064  0.002065  0.002067  0.002068  0.002068 
  0.000523  0.000523  0.000527  0.000537  0.000552  0.000575  0.000607  0.000650  0.000708  0.000783  0.000879  0.000998  0.001144  0.001317  0.001518  0.001745  0.001995  0.002261  0.002537  0.002813  0.003076  0.003317  0.003523  0.003685  0.003794  0.003846  0.003839  0.003775  0.003658  0.003496  0.003300  0.003080  0.002848  0.002615  0.002391  0.002182  0.001995  0.001832  0.001696  0.001585  0.001498  0.001433  0.001385  0.001352  0.001331  0.001318  0.001310  0.001306  0.001305  0.001305  0.001305 
  0.000312  0.000312  0.000316  0.000325  0.000339  0.000360  0.000391  0.000433  0.000489  0.000562  0.000656  0.000774  0.000918  0.001089  0.001288  0.001513  0.001761  0.002026  0.002299  0.002572  0.002833  0.003070  0.003272  0.003428  0.003531  0.003576  0.003560  0.003485  0.003357  0.003184  0.002975  0.002742  0.002497  0.002251  0.002013  0.001791  0.001592  0.001417  0.001270  0.001148  0.001052  0.000977  0.000921  0.000881  0.000853  0.000835  0.000823  0.000816  0.000812  0.000810  0.000810 
  0.000185  0.000185  0.000189  0.000197  0.000211  0.000231  0.000261  0.000301  0.000355  0.000426  0.000518  0.000632  0.000772  0.000940  0.001135  0.001355  0.001598  0.001857  0.002125  0.002392  0.002647  0.002878  0.003074  0.003225  0.003322  0.003361  0.003340  0.003260  0.003127  0.002949  0.002735  0.002498  0.002249  0.001998  0.001755  0.001529  0.001325  0.001145  0.000993  0.000866  0.000765  0.000686  0.000625  0.000581  0.000550  0.000528  0.000513  0.000504  0.000499  0.000497  0.000497 
  0.000110  0.000110  0.000114  0.000122  0.000135  0.000154  0.000182  0.000220  0.000272  0.000340  0.000428  0.000538  0.000673  0.000834  0.001022  0.001235  0.001469  0.001719  0.001978  0.002235  0.002480  0.002703  0.002890  0.003034  0.003126  0.003160  0.003136  0.003055  0.002922  0.002745  0.002534  0.002300  0.002053  0.001806  0.001566  0.001342  0.001139  0.000961  0.000809  0.000683  0.000580  0.000500  0.000438  0.000392  0.000359  0.000336  0.000320  0.000310  0.000304  0.000301  0.000301 
  0.000067  0.000067  0.000071  0.000078  0.000090  0.000108  0.000134  0.000170  0.000219  0.000284  0.000366  0.000471  0.000598  0.000751  0.000929  0.001131  0.001353  0.001590  0.001835  0.002079  0.002312  0.002522  0.002699  0.002834  0.002919  0.002951  0.002926  0.002846  0.002718  0.002547  0.002344  0.002118  0.001881  0.001643  0.001412  0.001196  0.001001  0.000829  0.000681  0.000559  0.000459  0.000380  0.000320  0.000274  0.000241  0.000217  0.000201  0.000191  0.000185  0.000182  0.000182 
  0.000042  0.000042  0.000045  0.000052  0.000063  0.000080  0.000104  0.000137  0.000183  0.000243  0.000320  0.000417  0.000535  0.000678  0.000843  0.001031  0.001238  0.001459  0.001687  0.001914  0.002130  0.002326  0.002490  0.002615  0.002694  0.002722  0.002698  0.002622  0.002501  0.002340  0.002149  0.001937  0.001715  0.001491  0.001274  0.001071  0.000887  0.000725  0.000586  0.000470  0.000376  0.000301  0.000243  0.000200  0.000168  0.000145  0.000129  0.000119  0.000112  0.000110  0.000110 
  0.000028  0.000028  0.000031  0.000037  0.000047  0.000062  0.000084  0.000114  0.000156  0.000210  0.000281  0.000369  0.000478  0.000608  0.000759  0.000931  0.001120  0.001322  0.001531  0.001738  0.001936  0.002114  0.002264  0.002378  0.002449  0.002474  0.002451  0.002381  0.002269  0.002122  0.001946  0.001751  0.001547  0.001341  0.001142  0.000955  0.000786  0.000637  0.000509  0.000402  0.000315  0.000245  0.000192  0.000151  0.000121  0.000100  0.000085  0.000075  0.000069  0.000067  0.000067 
  0.000019  0.000019  0.000022  0.000027  0.000036  0.000050  0.000069  0.000097  0.000133  0.000182  0.000245  0.000325  0.000422  0.000539  0.000675  0.000829  0.000999  0.001180  0.001367  0.001553  0.001730  0.001889  0.002023  0.002125  0.002189  0.002211  0.002189  0.002127  0.002026  0.001893  0.001735  0.001560  0.001376  0.001191  0.001012  0.000844  0.000691  0.000557  0.000442  0.000345  0.000266  0.000204  0.000155  0.000119  0.000091  0.000072  0.000058  0.000049  0.000044  0.000041  0.000041 
  0.000014  0.000014  0.000016  0.000021  0.000029  0.000041  0.000058  0.000082  0.000114  0.000157  0.000213  0.000282  0.000368  0.000471  0.000590  0.000726  0.000875  0.001035  0.001199  0.001363  0.001518  0.001659  0.001776  0.001866  0.001921  0.001940  0.001921  0.001865  0.001777  0.001659  0.001520  0.001366  0.001204  0.001041  0.000883  0.000735  0.000601  0.000482  0.000381  0.000295  0.000226  0.000171  0.000128  0.000095  0.000071  0.000054  0.000042  0.000034  0.000029  0.000027  0.000027 
  0.000010  0.000010  0.000012  0.000016  0.000023  0.000034  0.000048  0.000069  0.000097  0.000134  0.000182  0.000242  0.000316  0.000405  0.000508  0.000625  0.000754  0.000891  0.001033  0.001174  0.001308  0.001429  0.001531  0.001607  0.001655  0.001671  0.001654  0.001606  0.001529  0.001428  0.001308  0.001175  0.001035  0.000894  0.000758  0.000630  0.000514  0.000412  0.000324  0.000251  0.000190  0.000143  0.000105  0.000077  0.000056  0.000041  0.000031  0.000024  0.000020  0.000018  0.000018 
  0.000008  0.000008  0.000010  0.000013  0.000019  0.000028  0.000040  0.000057  0.000081  0.000112  0.000153  0.000204  0.000267  0.000342  0.000429  0.000528  0.000637  0.000754  0.000874  0.000993  0.001106  0.001208  0.001294  0.001359  0.001399  0.001412  0.001398  0.001357  0.001292  0.001206  0.001104  0.000991  0.000873  0.000754  0.000639  0.000531  0.000433  0.000346  0.000272  0.000210  0.000159  0.000118  0.000087  0.000063  0.000045  0.000032  0.000023  0.000018  0.000014  0.000012  0.000012 
  0.000006  0.000006  0.000008  0.000011  0.000015  0.000022  0.000033  0.000047  0.000067  0.000093  0.000126  0.000169  0.000221  0.000283  0.000356  0.000438  0.000529  0.000625  0.000725  0.000824  0.000918  0.001002  0.001073  0.001126  0.001159  0.001170  0.001158  0.001124  0.001070  0.000999  0.000914  0.000821  0.000722  0.000624  0.000528  0.000439  0.000358  0.000286  0.000224  0.000172  0.000130  0.000097  0.000071  0.000051  0.000036  0.000025  0.000018  0.000013  0.000010  0.000009  0.000009 
  0.000005  0.000005  0.000006  0.000008  0.000012  0.000018  0.000026  0.000038  0.000054  0.000075  0.000103  0.000137  0.000179  0.000230  0.000289  0.000356  0.000430  0.000509  0.000590  0.000670  0.000746  0.000815  0.000872  0.000916  0.000942  0.000951  0.000941  0.000913  0.000869  0.000811  0.000742  0.000666  0.000586  0.000506  0.000429  0.000356  0.000290  0.000231  0.000181  0.000139  0.000105  0.000078  0.000057  0.000041  0.000029  0.000020  0.000014  0.000010  0.000008  0.000006  0.000006 
  0.000004  0.000004  0.000005  0.000007  0.000010  0.000014  0.000021  0.000030  0.000043  0.000060  0.000082  0.000109  0.000143  0.000184  0.000231  0.000284  0.000343  0.000406  0.000471  0.000535  0.000595  0.000650  0.000696  0.000730  0.000751  0.000758  0.000750  0.000727  0.000692  0.000646  0.000591  0.000530  0.000467  0.000403  0.000341  0.000283  0.000230  0.000184  0.000144  0.000111  0.000083  0.000062  0.000045  0.000032  0.000022  0.000016  0.000011  0.000008  0.000006  0.000005  0.000005 
  0.000003  0.000003  0.000004  0.000005  0.000007  0.000011  0.000016  0.000024  0.000034  0.000047  0.000064  0.000085  0.000112  0.000144  0.000181  0.000223  0.000269  0.000318  0.000368  0.000418  0.000466  0.000508  0.000544  0.000571  0.000587  0.000592  0.000586  0.000568  0.000540  0.000504  0.000461  0.000414  0.000364  0.000314  0.000266  0.000220  0.000179  0.000143  0.000112  0.000086  0.000065  0.000048  0.000035  0.000025  0.000017  0.000012  0.000008  0.000006  0.000004  0.000004  0.000004 
  0.000002  0.000002  0.000003  0.000004  0.000006  0.000008  0.000012  0.000018  0.000026  0.000036  0.000049  0.000066  0.000086  0.000110  0.000139  0.000171  0.000206  0.000244  0.000283  0.000321  0.000357  0.000390  0.000417  0.000437  0.000450  0.000453  0.000448  0.000435  0.000413  0.000386  0.000353  0.000316  0.000278  0.000240  0.000203  0.000168  0.000137  0.000109  0.000085  0.000066  0.000049  0.000036  0.000026  0.000019  0.000013  0.000009  0.000006  0.000004  0.000003  0.000003  0.000003 
  0.000002  0.000002  0.000002  0.000003  0.000004  0.000006  0.000009  0.000014  0.000019  0.000027  0.000037  0.000049  0.000065  0.000083  0.000104  0.000129  0.000155  0.000183  0.000213  0.000241  0.000269  0.000293  0.000314  0.000329  0.000338  0.000341  0.000337  0.000326  0.000310  0.000289  0.000264  0.000237  0.000208  0.000180  0.000152  0.000126  0.000102  0.000082  0.000064  0.000049  0.000037  0.000027  0.000020  0.000014  0.000010  0.000007  0.000005  0.000003  0.000002  0.000002  0.000002 
  0.000001  0.000001  0.000001  0.000002  0.000003  0.000005  0.000007  0.000010  0.000014  0.000020  0.000027  0.000036  0.000048  0.000061  0.000077  0.000095  0.000114  0.000135  0.000157  0.000178  0.000198  0.000216  0.000231  0.000242  0.000249  0.000251  0.000248  0.000240  0.000228  0.000212  0.000194  0.000174  0.000153  0.000132  0.000111  0.000092  0.000075  0.000060  0.000047  0.000036  0.000027  0.000020  0.000014  0.000010  0.000007  0.000005  0.000003  0.000002  0.000002  0.000001  0.000001 
  0.000001  0.000001  0.000001  0.000001  0.000002  0.000003  0.000005  0.000007  0.000010  0.000014  0.000020  0.000026  0.000034  0.000044  0.000056  0.000069  0.000083  0.000098  0.000113  0.000129  0.000143  0.000156  0.000167  0.000175  0.000180  0.000181  0.000179  0.000173  0.000164  0.000153  0.000140  0.000125  0.000110  0.000095  0.000080  0.000066  0.000054  0.000043  0.000033  0.000026  0.000019  0.000014  0.000010  0.000007  0.000005  0.000003  0.000002  0.000002  0.000001  0.000001  0.000001 
  0.000001  0.000001  0.000001  0.000001  0.000002  0.000002  0.000003  0.000005  0.000007  0.000010  0.000014  0.000019  0.000024  0.000031  0.000039  0.000049  0.000059  0.000069  0.000080  0.000091  0.000101  0.000111  0.000118  0.000124  0.000127  0.000128  0.000126  0.000122  0.000116  0.000108  0.000099  0.000088  0.000077  0.000067  0.000056  0.000047  0.000038  0.000030  0.000024  0.000018  0.000014  0.000010  0.000007  0.000005  0.000004  0.000002  0.000002  0.000001  0.000001  0.000001  0.000001 
  0.000000  0.000000  0.000001  0.000001  0.000001  0.000002  0.000002  0.000004  0.000005  0.000007  0.000010  0.000013  0.000017  0.000022  0.000027  0.000034  0.000041  0.000048  0.000056  0.000063  0.000070  0.000077  0.000082  0.000086  0.000088  0.000089  0.000087  0.000084  0.000080  0.000075  0.000068  0.000061  0.000053  0.000046  0.000039  0.000032  0.000026  0.000021  0.000016  0.000012  0.000009  0.000007  0.000005  0.000003  0.000002  0.000002  0.000001  0.000001  0.000001  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000001  0.000001  0.000002  0.000002  0.000003  0.000005  0.000007  0.000009  0.000011  0.000015  0.000019  0.000023  0.000028  0.000033  0.000038  0.000043  0.000048  0.000052  0.000056  0.000058  0.000060  0.000060  0.000059  0.000057  0.000054  0.000050  0.000046  0.000041  0.000036  0.000031  0.000026  0.000022  0.000017  0.000014  0.000011  0.000008  0.000006  0.000005  0.000003  0.000002  0.000002  0.000001  0.000001  0.000001  0.000000  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000000  0.000001  0.000001  0.000002  0.000002  0.000003  0.000004  0.000006  0.000008  0.000010  0.000012  0.000015  0.000018  0.000022  0.000025  0.000028  0.000031  0.000034  0.000037  0.000038  0.000039  0.000039  0.000039  0.000038  0.000036  0.000033  0.000030  0.000027  0.000024  0.000020  0.000017  0.000014  0.000011  0.000009  0.000007  0.000005  0.000004  0.000003  0.000002  0.000002  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000001  0.000001  0.000001  0.000002  0.000003  0.000004  0.000005  0.000006  0.000008  0.000010  0.000012  0.000014  0.000016  0.000018  0.000020  0.000022  0.000023  0.000024  0.000025  0.000025  0.000025  0.000024  0.000022  0.000021  0.000019  0.000017  0.000015  0.000013  0.000011  0.000009  0.000007  0.000006  0.000004  0.000003  0.000003  0.000002  0.000001  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000001  0.000001  0.000001  0.000002  0.000002  0.000003  0.000004  0.000005  0.000006  0.000007  0.000008  0.000009  0.000010  0.000012  0.000013  0.000013  0.000014  0.000014  0.000014  0.000014  0.000014  0.000013  0.000012  0.000011  0.000010  0.000009  0.000007  0.000006  0.000005  0.000004  0.000003  0.000003  0.000002  0.000001  0.000001  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000001  0.000001  0.000001  0.000001  0.000002  0.000002  0.000003  0.000003  0.000004  0.000004  0.000005  0.000005  0.000006  0.000006  0.000006  0.000007  0.000007  0.000007  0.000006  0.000006  0.000006  0.000005  0.000004  0.000004  0.000003  0.000003  0.000002  0.000002  0.000001  0.000001  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 
  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 
